/media/home/mango/test_fairseq/dataset/cv-corpus-21.0-2025-03-14-zh-HK/cv-corpus-21.0-2025-03-14/zh-HK/clips
common_voice_zh-HK_31875454.flac	33408
common_voice_zh-HK_31875455.flac	31680
common_voice_zh-HK_23630718.flac	66816
common_voice_zh-HK_23630719.flac	52224
common_voice_zh-HK_23630721.flac	74496
common_voice_zh-HK_22288252.flac	126336
common_voice_zh-HK_22288254.flac	59136
common_voice_zh-HK_22288255.flac	111744
common_voice_zh-HK_26689126.flac	46656
common_voice_zh-HK_26689127.flac	52416
common_voice_zh-HK_26689129.flac	51840
common_voice_zh-HK_22239208.flac	105600
common_voice_zh-HK_22239209.flac	66816
common_voice_zh-HK_22239210.flac	48384
common_voice_zh-HK_22263406.flac	118656
common_voice_zh-HK_22263410.flac	44928
common_voice_zh-HK_22263412.flac	54528
common_voice_zh-HK_22941864.flac	113664
common_voice_zh-HK_22941865.flac	52224
common_voice_zh-HK_22941866.flac	73344
common_voice_zh-HK_22261684.flac	122880
common_voice_zh-HK_22261691.flac	95616
common_voice_zh-HK_22261692.flac	43392
common_voice_zh-HK_22272444.flac	129150
common_voice_zh-HK_22272445.flac	140434
common_voice_zh-HK_22272447.flac	128314
common_voice_zh-HK_22944749.flac	89472
common_voice_zh-HK_22944751.flac	58752
common_voice_zh-HK_22944752.flac	51840
common_voice_zh-HK_22270076.flac	61824
common_voice_zh-HK_22270078.flac	144768
common_voice_zh-HK_22270079.flac	107136
common_voice_zh-HK_22265886.flac	71040
common_voice_zh-HK_22265891.flac	126720
common_voice_zh-HK_22265893.flac	124800
common_voice_zh-HK_22943479.flac	62592
common_voice_zh-HK_22943480.flac	74112
common_voice_zh-HK_22943481.flac	55680
common_voice_zh-HK_22428803.flac	83712
common_voice_zh-HK_22428804.flac	117888
common_voice_zh-HK_22428805.flac	100992
common_voice_zh-HK_22944656.flac	69504
common_voice_zh-HK_22944664.flac	73728
common_voice_zh-HK_22944665.flac	73728
common_voice_zh-HK_22254784.flac	52224
common_voice_zh-HK_22254785.flac	84864
common_voice_zh-HK_22254788.flac	55296
common_voice_zh-HK_23996104.flac	68736
common_voice_zh-HK_23996106.flac	86016
common_voice_zh-HK_23996107.flac	85248
common_voice_zh-HK_22273123.flac	62976
common_voice_zh-HK_22273124.flac	38016
common_voice_zh-HK_22273125.flac	99456
common_voice_zh-HK_22263515.flac	102144
common_voice_zh-HK_22263559.flac	123264
common_voice_zh-HK_22263562.flac	51456
common_voice_zh-HK_22943663.flac	43776
common_voice_zh-HK_22943664.flac	96384
common_voice_zh-HK_22943666.flac	69504
common_voice_zh-HK_31290736.flac	46656
common_voice_zh-HK_31290737.flac	43200
common_voice_zh-HK_31290738.flac	42048
common_voice_zh-HK_22395119.flac	114432
common_voice_zh-HK_22395120.flac	51840
common_voice_zh-HK_22395122.flac	46464
common_voice_zh-HK_22318495.flac	54528
common_voice_zh-HK_22318496.flac	96768
common_voice_zh-HK_22318498.flac	97536
common_voice_zh-HK_22239487.flac	51456
common_voice_zh-HK_22239488.flac	125184
common_voice_zh-HK_22239489.flac	55296
common_voice_zh-HK_22261973.flac	80256
common_voice_zh-HK_22261981.flac	151296
common_voice_zh-HK_22261992.flac	50304
common_voice_zh-HK_22944447.flac	110976
common_voice_zh-HK_22944449.flac	59136
common_voice_zh-HK_22944456.flac	69504
common_voice_zh-HK_22236516.flac	135552
common_voice_zh-HK_22236517.flac	55296
common_voice_zh-HK_22236519.flac	114048
common_voice_zh-HK_23011912.flac	61440
common_voice_zh-HK_23011915.flac	95616
common_voice_zh-HK_23011916.flac	92544
common_voice_zh-HK_31158781.flac	103680
common_voice_zh-HK_31158783.flac	43776
common_voice_zh-HK_31158785.flac	43776
common_voice_zh-HK_22267304.flac	98304
common_voice_zh-HK_22267306.flac	35328
common_voice_zh-HK_22267308.flac	71040
common_voice_zh-HK_22268446.flac	71424
common_voice_zh-HK_22268448.flac	64896
common_voice_zh-HK_22268449.flac	167424
common_voice_zh-HK_22345249.flac	101376
common_voice_zh-HK_22345253.flac	79104
common_voice_zh-HK_22345254.flac	55296
common_voice_zh-HK_23070268.flac	90624
common_voice_zh-HK_23070269.flac	70656
common_voice_zh-HK_23070272.flac	48384
common_voice_zh-HK_22270395.flac	101564
common_voice_zh-HK_22270400.flac	114103
common_voice_zh-HK_22270401.flac	64366
common_voice_zh-HK_22264960.flac	130944
common_voice_zh-HK_22264961.flac	50304
common_voice_zh-HK_22264962.flac	45696
common_voice_zh-HK_22322372.flac	141312
common_voice_zh-HK_22322374.flac	115200
common_voice_zh-HK_22322376.flac	114432
common_voice_zh-HK_22391439.flac	100310
common_voice_zh-HK_22391440.flac	84010
common_voice_zh-HK_22391441.flac	79412
common_voice_zh-HK_22265230.flac	72192
common_voice_zh-HK_22265232.flac	52992
common_voice_zh-HK_22265234.flac	79872
common_voice_zh-HK_23727522.flac	94041
common_voice_zh-HK_23727524.flac	59350
common_voice_zh-HK_23727525.flac	99474
common_voice_zh-HK_22180944.flac	65280
common_voice_zh-HK_22180946.flac	41472
common_voice_zh-HK_22180949.flac	53760
common_voice_zh-HK_22268087.flac	74112
common_voice_zh-HK_22268088.flac	102912
common_voice_zh-HK_22268089.flac	61824
common_voice_zh-HK_26688279.flac	34560
common_voice_zh-HK_26688281.flac	35136
common_voice_zh-HK_26688282.flac	35136
common_voice_zh-HK_23366812.flac	84096
common_voice_zh-HK_23366815.flac	57216
common_voice_zh-HK_23366816.flac	75264
common_voice_zh-HK_42497070.flac	36288
common_voice_zh-HK_42497072.flac	30528
common_voice_zh-HK_42497113.flac	28800
common_voice_zh-HK_22944807.flac	88704
common_voice_zh-HK_22944809.flac	44928
common_voice_zh-HK_22944811.flac	45696
common_voice_zh-HK_23067574.flac	121344
common_voice_zh-HK_23067575.flac	41856
common_voice_zh-HK_23067576.flac	109056
common_voice_zh-HK_22297778.flac	90624
common_voice_zh-HK_22297780.flac	131712
common_voice_zh-HK_22297781.flac	90624
common_voice_zh-HK_22254751.flac	40320
common_voice_zh-HK_22254752.flac	56448
common_voice_zh-HK_22254753.flac	45696
common_voice_zh-HK_22223387.flac	48384
common_voice_zh-HK_22223388.flac	46464
common_voice_zh-HK_22223389.flac	57216
common_voice_zh-HK_22944734.flac	67968
common_voice_zh-HK_22944735.flac	78336
common_voice_zh-HK_22944738.flac	45696
common_voice_zh-HK_22221729.flac	125568
common_voice_zh-HK_22221730.flac	61440
common_voice_zh-HK_22221731.flac	44160
common_voice_zh-HK_22236557.flac	43008
common_voice_zh-HK_22236559.flac	90624
common_voice_zh-HK_22236560.flac	77184
common_voice_zh-HK_22240068.flac	138624
common_voice_zh-HK_22240070.flac	120576
common_voice_zh-HK_22240071.flac	105984
common_voice_zh-HK_22240627.flac	117504
common_voice_zh-HK_22240629.flac	36096
common_voice_zh-HK_22240630.flac	33024
common_voice_zh-HK_22253548.flac	72576
common_voice_zh-HK_22253549.flac	63744
common_voice_zh-HK_22253550.flac	53376
common_voice_zh-HK_22262585.flac	150144
common_voice_zh-HK_22262628.flac	116736
common_voice_zh-HK_22262633.flac	82944
common_voice_zh-HK_22944133.flac	102144
common_voice_zh-HK_22944136.flac	86016
common_voice_zh-HK_22944137.flac	66816
common_voice_zh-HK_22398915.flac	110592
common_voice_zh-HK_22398916.flac	48384
common_voice_zh-HK_22398917.flac	160896
common_voice_zh-HK_22308127.flac	98688
common_voice_zh-HK_22308129.flac	45696
common_voice_zh-HK_22308132.flac	122496
common_voice_zh-HK_22281031.flac	53917
common_voice_zh-HK_22281038.flac	53917
common_voice_zh-HK_22281068.flac	94877
common_voice_zh-HK_23088649.flac	86400
common_voice_zh-HK_23088650.flac	50304
common_voice_zh-HK_23088652.flac	78336
common_voice_zh-HK_31026763.flac	40320
common_voice_zh-HK_31026764.flac	36288
common_voice_zh-HK_31026765.flac	46080
common_voice_zh-HK_22270103.flac	105984
common_voice_zh-HK_22270104.flac	50304
common_voice_zh-HK_22270105.flac	65664
common_voice_zh-HK_22269273.flac	107136
common_voice_zh-HK_22269275.flac	152832
common_voice_zh-HK_22269277.flac	55680
common_voice_zh-HK_21932205.flac	77184
common_voice_zh-HK_21932206.flac	77184
common_voice_zh-HK_21932207.flac	40704
common_voice_zh-HK_22941986.flac	63360
common_voice_zh-HK_22941987.flac	80256
common_voice_zh-HK_22941989.flac	77184
common_voice_zh-HK_23627903.flac	39552
common_voice_zh-HK_23627904.flac	39168
common_voice_zh-HK_23627905.flac	50688
common_voice_zh-HK_23632443.flac	56064
common_voice_zh-HK_23632445.flac	46464
common_voice_zh-HK_23632447.flac	63744
common_voice_zh-HK_22192914.flac	57984
common_voice_zh-HK_22192916.flac	56064
common_voice_zh-HK_22192917.flac	47616
common_voice_zh-HK_37269959.flac	163008
common_voice_zh-HK_37269960.flac	49536
common_voice_zh-HK_37269961.flac	37440
common_voice_zh-HK_22944619.flac	55296
common_voice_zh-HK_22944620.flac	71424
common_voice_zh-HK_22944621.flac	61056
common_voice_zh-HK_22245936.flac	52224
common_voice_zh-HK_22245940.flac	67584
common_voice_zh-HK_22245947.flac	42624
common_voice_zh-HK_22279244.flac	64128
common_voice_zh-HK_22279248.flac	152832
common_voice_zh-HK_22279250.flac	115200
common_voice_zh-HK_37616311.flac	42048
common_voice_zh-HK_37616312.flac	45504
common_voice_zh-HK_37616315.flac	44352
common_voice_zh-HK_22265533.flac	127104
common_voice_zh-HK_22265536.flac	84864
common_voice_zh-HK_22265538.flac	118656
common_voice_zh-HK_22240543.flac	132864
common_voice_zh-HK_22240545.flac	66816
common_voice_zh-HK_22240548.flac	48384
common_voice_zh-HK_22284941.flac	134400
common_voice_zh-HK_22284949.flac	111744
common_voice_zh-HK_22284950.flac	57216
common_voice_zh-HK_22254820.flac	54144
common_voice_zh-HK_22254822.flac	62976
common_voice_zh-HK_22254823.flac	123264
common_voice_zh-HK_30546050.flac	39744
common_voice_zh-HK_30546051.flac	37440
common_voice_zh-HK_30546052.flac	39168
common_voice_zh-HK_22944160.flac	115584
common_voice_zh-HK_22944163.flac	89856
common_voice_zh-HK_22944164.flac	104064
common_voice_zh-HK_23926959.flac	66816
common_voice_zh-HK_23926985.flac	49536
common_voice_zh-HK_23926986.flac	46464
common_voice_zh-HK_22263682.flac	86016
common_voice_zh-HK_22263685.flac	51456
common_voice_zh-HK_22263688.flac	93696
common_voice_zh-HK_22292349.flac	101564
common_voice_zh-HK_22292350.flac	43050
common_voice_zh-HK_22292351.flac	112849
common_voice_zh-HK_22246244.flac	86784
common_voice_zh-HK_22246245.flac	129024
common_voice_zh-HK_22246247.flac	79104
common_voice_zh-HK_36684086.flac	43776
common_voice_zh-HK_36684087.flac	36288
common_voice_zh-HK_36684088.flac	47808
common_voice_zh-HK_22301553.flac	97536
common_voice_zh-HK_22301554.flac	68736
common_voice_zh-HK_22301557.flac	59136
common_voice_zh-HK_22246828.flac	73344
common_voice_zh-HK_22246830.flac	57600
common_voice_zh-HK_22246832.flac	38784
common_voice_zh-HK_22322246.flac	102912
common_voice_zh-HK_22322248.flac	71808
common_voice_zh-HK_22322285.flac	85632
common_voice_zh-HK_22268455.flac	61824
common_voice_zh-HK_22268456.flac	121344
common_voice_zh-HK_22268457.flac	95616
common_voice_zh-HK_22268481.flac	65664
common_voice_zh-HK_22943538.flac	56448
common_voice_zh-HK_22943539.flac	98304
common_voice_zh-HK_22943541.flac	103680
common_voice_zh-HK_22943542.flac	41472
common_voice_zh-HK_22944332.flac	88704
common_voice_zh-HK_22944333.flac	90624
common_voice_zh-HK_22944334.flac	78336
common_voice_zh-HK_22944335.flac	73344
common_voice_zh-HK_22276557.flac	104448
common_voice_zh-HK_22276558.flac	107136
common_voice_zh-HK_22276559.flac	92160
common_voice_zh-HK_22276560.flac	107904
common_voice_zh-HK_23706356.flac	115584
common_voice_zh-HK_23706357.flac	59520
common_voice_zh-HK_23706358.flac	64128
common_voice_zh-HK_23706360.flac	115584
common_voice_zh-HK_22264186.flac	123264
common_voice_zh-HK_22264188.flac	54144
common_voice_zh-HK_22264193.flac	59904
common_voice_zh-HK_22264195.flac	94464
common_voice_zh-HK_31025963.flac	92736
common_voice_zh-HK_31025964.flac	66240
common_voice_zh-HK_31025965.flac	35136
common_voice_zh-HK_31025969.flac	61056
common_voice_zh-HK_22235965.flac	131712
common_voice_zh-HK_22235967.flac	46464
common_voice_zh-HK_22235968.flac	124032
common_voice_zh-HK_22235969.flac	40704
common_voice_zh-HK_22309773.flac	155904
common_voice_zh-HK_22309776.flac	125184
common_voice_zh-HK_22309799.flac	109056
common_voice_zh-HK_22309803.flac	66816
common_voice_zh-HK_22945268.flac	75264
common_voice_zh-HK_22945270.flac	54144
common_voice_zh-HK_22945271.flac	54144
common_voice_zh-HK_22945272.flac	55296
common_voice_zh-HK_32417157.flac	24768
common_voice_zh-HK_32417158.flac	28800
common_voice_zh-HK_32417159.flac	28800
common_voice_zh-HK_32417161.flac	29376
common_voice_zh-HK_22281541.flac	67584
common_voice_zh-HK_22281542.flac	81792
common_voice_zh-HK_22281543.flac	112512
common_voice_zh-HK_22281544.flac	121344
common_voice_zh-HK_22432236.flac	152064
common_voice_zh-HK_22432237.flac	165504
common_voice_zh-HK_22432238.flac	144384
common_voice_zh-HK_22432239.flac	127104
common_voice_zh-HK_22286982.flac	98304
common_voice_zh-HK_22286983.flac	130944
common_voice_zh-HK_22286984.flac	102144
common_voice_zh-HK_22286985.flac	45696
common_voice_zh-HK_23385721.flac	74815
common_voice_zh-HK_23385722.flac	68963
common_voice_zh-HK_23385723.flac	79412
common_voice_zh-HK_23385724.flac	53917
common_voice_zh-HK_22241590.flac	57216
common_voice_zh-HK_22241591.flac	126336
common_voice_zh-HK_22241592.flac	122496
common_voice_zh-HK_22241593.flac	61824
common_voice_zh-HK_22270680.flac	162432
common_voice_zh-HK_22270681.flac	54528
common_voice_zh-HK_22270683.flac	45696
common_voice_zh-HK_22270684.flac	89472
common_voice_zh-HK_22235019.flac	133632
common_voice_zh-HK_22235020.flac	49536
common_voice_zh-HK_22235025.flac	129024
common_voice_zh-HK_22235027.flac	58752
common_voice_zh-HK_22945469.flac	59904
common_voice_zh-HK_22945470.flac	63744
common_voice_zh-HK_22945471.flac	51456
common_voice_zh-HK_22945679.flac	64896
common_voice_zh-HK_22396581.flac	112512
common_voice_zh-HK_22396592.flac	68736
common_voice_zh-HK_22396593.flac	51072
common_voice_zh-HK_22396604.flac	57984
common_voice_zh-HK_22223772.flac	95616
common_voice_zh-HK_22223773.flac	59136
common_voice_zh-HK_22223774.flac	44544
common_voice_zh-HK_22223775.flac	45696
common_voice_zh-HK_31794569.flac	40896
common_voice_zh-HK_31794570.flac	31680
common_voice_zh-HK_31794571.flac	40320
common_voice_zh-HK_31794572.flac	38016
common_voice_zh-HK_22263904.flac	70272
common_voice_zh-HK_22263913.flac	153600
common_voice_zh-HK_22263915.flac	111744
common_voice_zh-HK_22263918.flac	104448
common_voice_zh-HK_22260183.flac	43776
common_voice_zh-HK_22260184.flac	98304
common_voice_zh-HK_22260185.flac	61824
common_voice_zh-HK_22260186.flac	105984
common_voice_zh-HK_36282610.flac	53568
common_voice_zh-HK_36282611.flac	43776
common_voice_zh-HK_36282612.flac	57024
common_voice_zh-HK_36282613.flac	45504
common_voice_zh-HK_22944316.flac	132864
common_voice_zh-HK_22944317.flac	96384
common_voice_zh-HK_22944319.flac	79104
common_voice_zh-HK_22944320.flac	86784
common_voice_zh-HK_22263529.flac	148224
common_voice_zh-HK_22263532.flac	111744
common_voice_zh-HK_22263536.flac	56064
common_voice_zh-HK_22263539.flac	68736
common_voice_zh-HK_22226787.flac	96384
common_voice_zh-HK_22226788.flac	109056
common_voice_zh-HK_22226790.flac	103296
common_voice_zh-HK_22226791.flac	88704
common_voice_zh-HK_22408769.flac	43776
common_voice_zh-HK_22408770.flac	84096
common_voice_zh-HK_22408772.flac	71424
common_voice_zh-HK_22408773.flac	112896
common_voice_zh-HK_22944725.flac	64896
common_voice_zh-HK_22944726.flac	86400
common_voice_zh-HK_22944727.flac	64128
common_voice_zh-HK_22944744.flac	71040
common_voice_zh-HK_22273497.flac	52992
common_voice_zh-HK_22273498.flac	74880
common_voice_zh-HK_22273499.flac	44928
common_voice_zh-HK_22273500.flac	62592
common_voice_zh-HK_22273469.flac	137088
common_voice_zh-HK_22273471.flac	110592
common_voice_zh-HK_22273472.flac	73728
common_voice_zh-HK_22273473.flac	98688
common_voice_zh-HK_22274174.flac	94464
common_voice_zh-HK_22274176.flac	52224
common_voice_zh-HK_22274177.flac	42624
common_voice_zh-HK_22274179.flac	78336
common_voice_zh-HK_31287153.flac	69696
common_voice_zh-HK_31287154.flac	47808
common_voice_zh-HK_31287155.flac	42624
common_voice_zh-HK_31287156.flac	46656
common_voice_zh-HK_27502355.flac	32832
common_voice_zh-HK_27502356.flac	33408
common_voice_zh-HK_27502357.flac	39168
common_voice_zh-HK_27502359.flac	35136
common_voice_zh-HK_22231478.flac	80256
common_voice_zh-HK_22231479.flac	97536
common_voice_zh-HK_22231480.flac	59904
common_voice_zh-HK_22231482.flac	80256
common_voice_zh-HK_22275807.flac	83174
common_voice_zh-HK_22275810.flac	53917
common_voice_zh-HK_22275812.flac	160496
common_voice_zh-HK_22275814.flac	131239
common_voice_zh-HK_31191534.flac	32256
common_voice_zh-HK_31191538.flac	38016
common_voice_zh-HK_31191539.flac	33408
common_voice_zh-HK_31191541.flac	33408
common_voice_zh-HK_22392491.flac	56064
common_voice_zh-HK_22392492.flac	47616
common_voice_zh-HK_22392493.flac	122496
